Name,Images,Title,Year,Dims (Inches),Materials,Notes / Exhibition Text,Dims (Metric)
130,"SP-TONSFELDTJ113.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/oza5xJvUOEosIV1__aF2iA/3yWwxyPjp0eQCRcm4f9P8zmclW3CYOsNec1DzyaSuDG92y4gMx67U-smm0sCfTT0ZTVi5mDzUv6UZHkfG38r2Q2uatG3aGf_3UmNTUbKpf4/e3vy0ckWVNluy3IUrgoKCxBMegnlRNFrQFPpkKHiQBE),SP-TONSFELDTJ113FR.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/JIgvbbZi-fr9AHHgIS_dww/N1KgvpsAN3CJ_lnFzWiXt5uioshQYYoqtJRWt_CdnqjVYlo2bddlXKGMBQuPju2QpXrPmwoPAiA-OGZ07kXUMQEfz-7yvVnSoF9PA2AKk-4/qiFG8cSoxnK8M7KOd42gkvzkRZaQCPNrEhy3c_AHsVU)",Untitled,2011,22.5 x 30.5,"two parts: spray paint, spider's web and graphite on hydrocal",,57.2 x 77.5
129,SP-TONSFELDTJ112b.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/2vayZpN4DAInuO69Q65aqQ/3DcZTJoAp9-co2Kk81t3PE0vOEiIHWrVTCZs9VFB0zupByHX2ppLTrrGl0D7uQtVcfx0ohg-yj9Vmtrs7JCInMvHsGzCyTmcHWyae-vXlgU/O_wsOAfeaHTsHpVjjGxhKoTGwXUU61UJPP5uTN90-Dg),Untitled,2011,13.25 x 16.25,"hydrocal, inkjet print of reverse of silver gelatin print, and Kodak Endura paper",,33.7 x 41.3
127,SP-TONSFELDTJ110.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/N_hYBF5r4y1yB3M_w5eFGw/xrLKy0BbB_tJZX-xDDpu68m5DvBBKZ0DacjbIhYnnmJlpY3b3KnloZgpdfgcIp4eovGDqWjzR2rRkKWfh8lqUGRs7PYi3LDRgZEEX66OOmU/3_x5prAfzBw_uqE-1jCWPkw3YR8CJXzIpthq4F0XGyQ),Untitled ,2011,9.33 x 12,pigment inks on Ilford smooth pearl paper,,23.7 x 30.5
126,"SP-TONSFELDTJ109.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/GpVX705vEsN5j4OrSYk48Q/kfQp52WbqHwumogooidqHCytujHxQJoeIfyKKxXHT7Q-edZUKaKoKLhueI1CiwNwuB0UGz_dlGP2REWHft5hsrEUxr02GoN3PWI1pTemcu0/EaWdyVysNixYWyA5zQfvnlE-6nQtoV576ethJyk38u8),05.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/ynUdBCZB43gZXfvnnAgYnQ/E9B-O4HoWJjUiXhTW50HULoehkU9BMfGP7PfAcV6cGK9JmrQgEwrx2iw_CTU4sAbKlbQbGDY-A_YfeFJWp4-zg/OgxE0Zh23PuNU3k2Pyc4YWJo6IcA4DueSLFx7nNI7q0)",CHEP,2011,28 x 41.25,wood and paint,,71.1 x 104.8
123,"andrew_china.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/353yVKims-YrXNQh_haG6Q/puJRkgh0ukVog8xKblRXlWGzsDcXi2bhx8p16M-cjj1dczqMxK_soIoxTfIYPQlHS4t7aI4t_FLj8yzP1HGosmF7bjAhKC39dqgpxgEqORw/3vw6vzo5EynrbgJBkbJmmXE9KfinJVlmgyPQyRbrm3g),SP-TONSFELDTJ106.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/28WG_5jcSwMw3cNS1odVOA/Vo1LoxLl9Bhmty5KtB4ilpevWYwRrRYNRCVRB8pDV3n3szpveM8X28OJ_bJCC5HtUWBwW5Q9_1xx2tI6Wz6n9qLJbrhLT5FN01r6WV-kwA4/uWzSIWHRojtk5Sf71yUpDBup2ihQseL7s8-hnDeo-ns)","Andrew, Great Wall of China",2011,40 x 101.5,pigment inks on reverse of Fuji crystal archive paper,,101.6 x 257.8
121,SP-TONSFELDTJ104.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/j6CDprzjiroUeRgAG670sA/RudLqQcg7Z_i2nz8MDcNvOqOJaDqYfS1mPAv3hM-lfoFR1OTIenJBYZiruOPxlqNxbu6XBrlTt7-3kfeM5rFUoxt0-aUiZIIgXRGddNv5c0/wPqVWDj2GDtxr5FnZzXBG9-ndqhEE6-3an5UCoant-0),Artificial Sunlight,2011,10.5 x 12.5,dye inks on Ilford smooth pearl paper in wood frame,,26.7 x 31.8
119,09.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/L11MSp7uHGE7EYk4Unw17w/UQa4aJUJdNyvPB7S3XVbwpqymb-MWxs_RzLsHY5PxCLpnaDOJtWMd6voIjKXls2amYXeYpOOC16YYSNPWXVxcA/yh1shXbuOBt1gkK81G9u1u_dNRHh8XpZDaz-wkxkw30),Perpetual Summer,2011,diameter: 36,tire and fruit,,91.4
118,SP-TONSFELDTJ101.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/sGFKi1Da8eNkzrXpyabCGw/n9YBxMqWOTqCwHmKfPRfnxp9Rx1vbDyGAeJYBsIPLT8QFB6R2uynw8vZimc6K5gnzQXodJbfr2BcN4L2FZJZeHAjEAdKYnDds8YnSDlVeac/uhwdNTGkU0M-72xUZGvJ4LJuxaFebOaKHNSS8YVkjfk),Little CHEP,2011,5 x 11.5 x 5,"paint, wood and nails",,12.7 x 29.2 x 12.7
109,TON-001-001.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/AVwq4noeYRWD6jGrmzBojg/0WMgYUClImk7S0sNdgBtRWAQKKaduWAI5mnSoiW8pssgt5-MgT4XfDIJq3_v17RZLOPYhQ8sOTkKmG7N2gebcpjW2PIqkekHl40bNuNCYjI/1z5DGUM0-_UGArHOTYsqobYrarX2PNItluYiakNGlWw),Untitled ,2011,,"Spray paint, spider web, plaster",,
803,_21A2173.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/JtYs3XxDVMrzy7ppi2WFeQ/56kc4NyU1q7_n6AC2bnRYqlO81or1cH-jlLNKysI47bHAbyRKx5VSXIaiB3Nnd2U7K9I9mdRI2G4uJaeLXtH_1sTwsbAQo6w3-XgbAZ7fPY/-4OlLSo4I2qFrBMYH2gCKGe3luJ9W4H5B0rGqWnPekU),Monitor,2010-2016,15.5 x 12.5 x 1.25,dye-based inkjet print on paper in artist's frame made of pigment and dye inks in hydrocal,,39.4 x 32 x 3.2
797,_21A2168.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/p1fL2hwmsXKcFhNm5_B8mw/CLyUPTleFOhxwTey6_AvrBd5icsUnhBmEcBdB1V6fJN-Zh_TYnNAyVT7nggJFnM1Oqww7Kkm3_IgNrP29VTZJuDNB-ZdEdApmcE3uCG3RWQ/wSPkop727hOFKZFyMXTjM1NxdGrWG8LX_IEVEi_gTj4),Alex Sleeping,2010-2016,15.5 x 12.5 x 1.25,dye-based inkjet print on paper in artist's frame made of pigment and dye inks in hydrocal,,39.4 x 32 x 3.2
137,"SP-TONSFELDTJ116c.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/XpXZXupdDhYVIQ_I_kSJ-w/LINoarWFS0ry-T8Xj9YvTM8SY3n7fYd4_qIThkgfBc_iMbM0eeRvPIl_RmUiMHatnR-R4m2Q1hpo3lDEYgjF23hlffpknNQEEXH0mt0syDk/wkzllkemCqgi4h18F9lgrxM6MoKB31WkmnTbLASIpOc),SP-TONSFELDTJ116.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/Df_AToQGgvYCoBQdgSH3aQ/kGsNcd1SsAPQjNSFPpvAVNiXme4NouzI9TrVtPNMfJpslAKXd8P1dcAjc0HynDuN4T8OKdd2x22TTo0hUKuK3xyMF0O_Viq2CeorV5sdsLE/iCsalsmS0iKMayFqbLEZk68VWv2iVf5TeHma7WXT_EM),SP-TONSFELDTJ116e.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/8Pf0ZutZoiNL7A0ObmxzXA/uZqWPCl4O6cPc41OSq3Un2FK5symqPYbFFUmmS04Cs0hleilO4j82Bbiw0NEEJWrK3NJ0Hai_Wl8lA61VmwpC-yQxWmGJ8j0UK6Jdso-elU/NDjhDgsQ6Nq3E4p9RtRbxpaW59sOK12ZuLsTauChN7c),SP-TONSFELDTJ116b.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/LU1rzpff1dEoTsopoKg-nA/SkZ37j8BHzPtEl15Rzcakloh04yzYCh_P0FIVG0rEpRz6cs2cxWyNM7QQr-BYIGHT089e-h3tX7Iiz5vb5N5iCoWkbs1eDF1kHMtdJIyeMk/ExsM3gdF_VBFedgXtgdKzPK7coeWSDEndv5yU6IbFbs)","Spring Itinerary 2009, fall itinerary 1926",2010 ‚Äì 2011,,"digital video, audio: 9 min. 55 sec. asynchronous loop",,
622,,Amanda,2010,21 x 15.5 x 1,"inkjet prints, paint, digital C-print in wooden frame",,53.3 x 39.4 x 2.5
396,SP-TONSFELDTJ377.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/8WIjAZZuxSDc4qH4VNMzDQ/KYdxFK-hUZYwkjBkhX6c6h0ZP6A05C8mMbEBX-mvfSVm9jcfw8IYvzS0iw6LmdyVvNhl99tBPSQSUlY_LRUqCD85t1vqzuOH6dt-42WXoTs/AfKJUSBxvjvuYV9abByxh339wwCQECr6l1cAUCFxt58),Untitled,2010,30 x 21.5 x 1,spray paint and spider's web on paper,,76.2 x 53.34 x 2.54
170,"_DSC2203a press.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/OpNOLwQeF7fxvwU7Aq2g4A/QUDA701Jb9V-GPJWbEE2b8owX0nLgkS-FTiYadf8QFKFwH4ZB5o0uUZhHmVy4CnZiHl0VOwe8UUjoryOUzR6B7x50Kp99gWtq-1KHPIH-68/ZU5CI4BA7m2o_RP7BC5f7hGXCKSxOaHHGMHmRd27u6E),_DSC2215a press.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/mauZO3a21bg_-nFcMIkEkQ/c6mrI4m2X0TvZrz1Ms3wXgSV2ytSnVINRH4TYx_zfE74KaKuCqSMBP55TLs9RQyT0_zzIDVusPr29oHh7UU08omScoZZYQ4YuYUubGgTIaI/7Gxi4YQJjQTG4_Sz5pEGPmQ6fcWNU3YQ2dpMF6o7YZo),_DSC2210a press.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/N-O7PBb8EFvw-0XqRwGIPQ/bu5WyhIn4ZOUNja4RuZgg56NlqZ33ePlROvpFQDOY3DbLSzZGI5fJaVrB9dhQQXeNplNXkRJMslP-xXgvU991qv3pX6RNIg11E3s8yUGH8c/0oJrbw1gnH8qgLO-mJnEAuCvbu7CYdkan8V250pzPQ8)",11: Island - Light,2010,Variable,"Wood, found sticks, inkjet print, found encyclopedia volume",,
128,"008.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/sKqP-yEy1kNu2-6ILc63Nw/TSfS7xxZOuKIlieLSn0H2mOJgpzwLTWNe2fCkWVzoZmgctZ54-hrQ1OVEsbUf-CIvhkOn0OpakkPnsZz5mgiTQ/Jq6tQMAC6Zty9AYD8ziSFelw2po4qUIiOYoZ5i74L2E),SP-TONSFELDTJ111.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/HAypIFu7Nic4ez8d4krWYQ/iH6mUHsi-3f2S5bQRGNRUyPjroldETflUdadC7vEPLdyJlxMbkgE2c6YR6sFkDc3Iv6Arks2tYGDVBOCaFMEDUHSlZs90JYkEGJqgyIQVNs/H5-u3rFJ2me20yhjekpHtjpGtMLaskLJMY_7R9tV-ks)",Sylvia,2010,9.5 x 13.5,dye inks on Fuji paper,,24.1 x 34.3
125,"SP-TONSFELDTJ108.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/vvGu33f7etjcjdO3qpJ46g/wJtpXGhIjKbbQfBCwxZzDQ641hLDVWM56zX0bIGton4hb1YXD0xHrtxGHwc0tXPV-8fAGgKxxCH-0FfOr4Pz-K2kAY5ptifhvSD-I0WMvZY/1jE8ufSIfWc5ig8RJEUT-ai7qsba2zAdKlYyGv66uqY),05.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/kLdKs4dgyVwl26hBWh7gkg/6rg3dE5WclGKMDiDgBJ60xXR0mN3sNe9UmxC3HmSkY5qFVfkRfKdBFvQOLnF1w4aPIQ2rlSjkYcr0QUXdUnNRA/9X8CKF3qkFGFgMElFXWJktvLUWOu-VRI7Ppkn7BLi78)",Untitled,2010,14 x 19.5,spray paint on spider's web and hydrocal,,35.6 x 49.5
124,"SP-TONSFELDTJ107.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/dc6xlDDLcjod_cjrKG2VxA/cE8-f8NYWAzM2NK5VFpnyDJzwsBGxmEIHmwB84tlZjTn6xC8f905_9op-IT3H5oIxquyElJdOvgIhXz8-mGYj2dfKKcyCnoIKP_f0gP1_VI/HvXTNTEsMt2auRRjYvpvSOgldNxB5W5hQPjbaKa9MCo),05.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/564XStrubnOCEh8UtYTTkg/IYx26TzAhbhMBZBLi3Acoetf6OXJ-uGDyalHdoBesTDBDde0Ryd7xyXUkJHGmS9z-LUZtFGMko_ZV8gXKf-VdA/zti25drPEBDu6J9y37agFF4jgE-jKc6uoMzmSa1NKrs)",Welding,2010,13 x 19,dye inks on reverse of Kodak endura paper,,33 x 48.3
122,SP-TONSFELDTJ105.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/A_kNOi51mEHMr2j1eGYrNQ/RSdUHPWLdfBYZuK9gcBEcRWhy7WGZI7uttKOuyOgi7TLBOZ3K9l3mJDgpuCHyaNIOCz_RNWLxgOoGA3vlym9-EJ1B12Ku7YE0Up2M9mutYc/rWDtjlVck-nGCukYHPKBgdpNZIMFgioBalZHXziNbvA),Park Slope Bees,2010,8 x 10,"found color photographs, three parts",,35.6 x 27.9
120,SP-TONSFELDTJ103.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/gCjW9k7gaL1pII4gbgNeJQ/eSc48mxvem4FFwUFgFiJSaW7GzpUzAIPfpATeLw2vqJzlEpFtWl4bNpUMVkSUfV8BKxEOhXiQwVyZyifjsTS6mVvRxefOTKiFiYXAbxOhvs/b_2h8veafihma9QR7XOarMnbCuL_eiCOhXLFdED0oKk),Untitled,2010,13 x 18,spray paint on spider's web and hydrocal,,33 x 45.7
117,_DSC2223 a press.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/vWIeYDulpt_M01V5XxxPEg/k8ny8WllVyV6PSlsVzVqP8Rs9iR2FCti-zFuyNchy-VOGtWmnr3ihA5PsPINHbtwq0vS0TfUwoFglOlfjFiTQh_lT9rLQwJSqGVu_NI_fPA/nX0yq3Kxrn9q13q9hd28qL0Btv8WGOqaAP_UuOSkXZ0),Lot A,2010,11 x 8.5,inkjet print,,28 x 22
111,still1_HD Video.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/feWz2Ou9rUNwsbNTiM5n0A/yM5veerlqpNMOKbBjwcd8ltlqLJNjC4b0OPz_tx7uzL4WHd8sHxmOlTfgptXkg2veK5j8EKk9ymvZJ-x7GGJV_EBt3oPOI7_AbREs79tiec/dCWVe4R-m-hmIMB6ZliUW0jU0T6WTrCUCTHDlwmP3u4),Untitled (Tanker),2010,,HD video,,
110,"SP-TONSFELDTJ00PARRISH_c.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/2T3ar1BpB6vpYQANFfjJfA/1zZBy-705_yxF74DaKL7t-X-aqkCSYfAWjHt7oM3mlCS8xZYE658wICnQkODahh0lE4MQg_N67qUFZsN9J1iEhaJiN3Pk2Lb0R3JefVoTZIo2JpxZYK5229GPQwe4xdc/Cmq84Kx0qeu-cDt0weYvhrZnBagNWudK5eGC8GNp7zo),DSC00771.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/sNlGvSybtejq6euTTgDKdg/B9ghkqxAvCvIfqWnTyF3_eS_pxZMkWnNpFTjmXIzFEoVpYxHUCRKNg1ged7ow8oYG70d5l4N12D2eom7giV7MD6XWCy2o9dr0IYN0VJO6pY/JmTwB6LkeZzEO0Vr4Ow-gUlnU2ebBZbQt5GdfieMVKI),DSC00772.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/Oo_mZpgmrSovluPo3zEvtw/7OfWF1wkVbShDBmlFC7x6zS4jEomr9oy5EDMkyRzIZ5tkjkO4KOf2Cvr9apwTkMydJvb9BKm58meOSC48WPdA1UaJy8kNIfjIrPpoSVibKo/GssFq5EUII1c1oid1uGRAqmLv2MrIKkJ-7PFFqxDtpM),DSC00774.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/xA1GTj1lqQ1i63aPexaGoQ/4JEYMGWGsmIol4gxWB73Rn5O96T4eqNSjuCQNSq5S5P0xxIc-3sw9QRwQHjttkR9fL8TpIZgnj1u64jw71NJaefWqxAuqvD8OP6TwHegsjg/0DF44iqqScvKWa0ZWJtOhV8a8sTlc4BFa15bQyr7RmA),DSC00775.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/kgOlNHtm0H1Ij7Mmu62eXQ/5hnaoYLBMILFnJY7lS_pViRvkaNqutIySZF5FnRXaKGOafFSQZEEMUxedDNKhv6sidRLvFe-eFyhvKMBKf-di38iFJOsPOqSbSbudbhVoOU/WeEQQBIJaNlV_8rOrGej0PtPLXKue3BXNIyMKakwNnA),DSC00777.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/OPCjF6cbYguPH3fg-IL2Ig/XTXuUsObkhAKt0vbOrXxxBvoIo2uZR1X1tm5uckZcp44886GsIxaDRXr6Kh3IwkS4FNiH_FpDowC6iiog1uzTzLRMBy0JSXg_ytOOZj6Zk0/Afv5F18RjUoJhEzFmkAeZaai67HWvqSp2OphHXPRtbU)",Untitled ,2010,,"Alligator hide, wood, acrylic glass, foamcore, matt board, inkjet print, framed photograph","First exhibited at Art Basel Miami, 2010. 
Collected by Carlo Bronzini --> donated to Parrish Museum


Note to Franco Soffiantino: 
The hide of the sculpture is from an alligator my father hunted and killed in Louisiana several years ago.  It has since been on display in his home with many other hunting trophies.  I was particularly drawn to this object because of its large size, its headlessness, and the intensity of the thickness and heavyness of the skin.  Moreso than any other stuffed and hunted animal, it feels like an abstracted body, almost alien.  I think the black color of the skin adds to this unfamiliarity and strangeness of the object.  I am not particularly against hunting, but the desire to skin and stuff bodies and put them on display is a kind of ritual of masculinity that is odd to me.  This object is already a sculpture, a totem of masculinity and virilty and violence.  What I needed to do with this object in my work is simple - give it a lightness and sense of melancholy,  slightly recompose the body, distort it and elevate it from the floor.  I have chosen thin wooden beams to form the armature.  One central beam structure props up the middle of the body, and there are also two picture frames made from the same material.  One frame is taken apart and the glass, matt board and paper fan out in a semicircle around the right side of the body, coming out from what was the right rear leg.  The glass, board and paper are all gently resting against one another.  On the other side is a complete frame, also made of the same wood.  It is under the middle if the gators body.  The frame is empty except for a few fragments of a photograph.  The frames may relate to the alligators body - empty shells.  They also merge with its body, giving it a new sort of skeletal structure.  The use of the wooden beams also relates conceptually to the piece i did in my show at your gallery.  The wood is used as a kind of drawing tool, a crude tracing of a space while embedded within the space it is representing - in the first case the gallery and in this case the dead animal's body. ",
105,"SP-TONSFELDTJ89c.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/ydj0u89oOnfJ2yzFH9YOFw/6qcoIq8TGBzM4nl3N79SNXa65ycdYHDSsZkeU3jEsdXVfLkt5cKA_ALEKZAI2a81IRvhoP6PFrfj0oYF8VWMaUI8XgPX-zPzlPX-HfrcqJg/dqXwPJ14kGXAfjgfC2ZfHOWzz5bq8ee6KrwKhvNWv80),sc_IP_Fall_2010_1.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/_BZRPlOX3_SyarXLLenjWw/PKWCeV2AYScqd4wAOZu4XgbEyroKb1JSWeJKPFB1aszIHFXEOIiHFf0ZVJ4_olMz-aOv38YkdtpLkX4TWN2DG6_eqBxq3KcEyDvhtQqT3dQ/HQIJUpSMQa2mrMEKh3JASkUamLBe3fw5ie9BlxBy1t8)",Quentin,2010,,HD video,,
104,36thST.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/DjbkdCedMIRUrPqvMEmrPw/aWhxwBUAkolYHjwxv5LO8OzhgcsQmwAk3cD-5LVciuIhhdFqhTc6zSdUcdQwaAl967zZ_nLSD6JwU86VGnBRA9gCl2sgmGdL3r3rRYtZh7s/aLPh3_RZQrmVlnE7cLAULw162srncNGEeYCtTkX9sTE),"End of Summer, 8:30-11:30 & 2-6, 367 36th St.",2010,,HD video,,
102,_DSC2247-a-press.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/SB6-yCViDO3j1Jrd0Cukzg/cB1Wbl5aT3DO7oOL-LaYGCDtbndU1B-q0kIVrvhvUxY1YwV2NptAFk0kby_J6Lmg83aoJw0UxttV97Non2YPPtffjxe52AZEWVhh3-CB-B0/VFH7mXtfps-RjIymBlzrRBkikT1BaYow_k8bzb9bV8g),Di per Di / Day by Day,2010,,HD video,"Voice and Translation: Anna Giuba
Text: Allison Katz",
99,SP-TONSFELDTJ88.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/ZWEuam4Sy9N1flW1Aa4HdQ/m5YEvAz_doZoj5AXXYIregbnAXEwEZGzE7Z4sG_GErJG8KB2yOMRGYzvF5o0w3ngMj-zUZqMz1QkWtt0xFN0jWb6nfcinJPc3T5BnWyBh9Q/cKqfEcLjmr_ZHgIvLInSmMkrQVdyfqSG3OQQQL36xTY),Studio Floor Rotation,2010,,HD video,,
98,SP-TONSFELDTJ87.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/stz_UmfbMs4XzGLxqqTBsw/LJMGxr5jB-m7LJ7nvi_ZFoxw07UnvbZylBECmptaLEhIwVYXVJlJ9pYKXPiFCoUU6qsoysDG1fXQAg21vleqGk3Xc1VA3x-GMTTI-3GyfRU/R0w05cjM6jYiLrWdMV55JYHK9CLEGy35T98Za8-k5hM),Talker,2010,,HD video,,
97,_DSC2231-press.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/GnzXcmI1tFvkJnPWsFdoMg/bCFifNqnPHpmDot9eaOu_efbzFWBGNZ4P6l5dziFzo39OAwlPjuoqkJhnj98Ns1JHvaOquWGVKgt_xhbMHUfJ7DYvFI_dxRTfxvDryScT3I/2oQzPU2X-5-F61vQ-pvuPXWzfSsR0a-SkDdujzBMjF8),Untitled,2010,16 x 27,inkjet emulsions on cotton towel,,40.6 x 68.6
96,SP-TONSFELDTJ85.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/5GtBns7zw6yQvySVe8Z2CQ/_Bu8osuWk728Sg187M1ESpJJTLOCVfeK7gSPfv9OAlUcN07PUfOAVhVAolULbPHhf0StonRKkYUfJzKli5L5SJZIvw3fbbq4N8u1nwYBTho/6PkFVAFHPEHjbEJCCwQb_O19w93n6J0sF-IVHDyssIk),Swimmer,2010,,DV video,,
95,SP-TONSFELDTJ84.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/FgDLwKtOMaX-38tkO4zD1Q/rSMLcJT1I2aJuQG76yyKJbrKFH6aratx9Ae-Jn5qcBwzyWNU-l8Swbrd9I1M0SdYS-sUDgh9PeVzBe32b1B6IM1I3x_W4LURqX1bnbbjvDY/asBd7RtN8HXLF5Mwb3iMynnFtFidT5kiMxn5D5iEcHg),Untitled,2010,18.5 x 21.75,spray paint on spider's web on paper,,47 x 55.2
92,SP-TONSFELDTJ82.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/7MxWvuThB3Z4Ba3v2sL5hQ/tk1ACxzZu0QcI5vepMa8Gqn3x9MEXvp1Rseq-PMal2M-or4RW0TPCPZTsin-6WHBxE2pvSVoiC4jvmBVeSt1HJwRCa7jw-A4mzOakfvQDVc/470L8U04Qls1q9avuOG1PsX5cBng_5Z9O6_NSqYRWtQ),Rainbow,2010,8.5 x 11,inkjet print and rubbing,,21.6 x 27.9
91,"SP-TONSFELDTJ81bis.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/kMS7fplvQKea8-rGm0KYdQ/A63njMnhZuq969Qge6eogg7XyckuhWIGX2Z9fx9FFVTn1UFAJOcjBcL0ony995K9NjhKPhCie_bo-52ZxLjBLPi5bjvvVFrItkuqI7oS_8o/QUzGJPzZE_jgdyU5igqrOv_jUHftOv23WQ4zmh7M_8M),27.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/syTyMyPItqbCJZjU_75bOw/caxPBHpZClYoqn26kCrt-XNyPzk_BD7Q5dcnULwNbBQLhK_2GvL_iw1zvuqvtUprj6TElrLk_X5RHhES0GLMiQ/xo1w4Cr8rIVxsl_NRVby3b_pLLYv8OVXzpE_5BxGs84)",not stand upon points,2010,60 x 50 x 45,"6 Quince Branches, 1 Cherry Blossom, Speaker, Plastic, Water, Wiring, Audio Converter Amp",,152.4 x 127 x 114.3
90,9-phouse2.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/o3ofjuoWXKKEP46mbaLNoQ/LXMbe76ngbXDEYnZ27qZYTIWu0A_esrI4LHhd_6P0GD9eMBwQGwKaGrOhJCCJMwMr_0wKb3_4jqBT7YxL7uA9sp8pPsipOQqmZG7DL80X6Y/tJqv1ev-1JUguscCskKUnkjqkCC-faJPYUNIJd71i_8),Untitled Orange Web Lawrimore Install / Pregnant Sarah,2010,24 x 20,C-print,,61 x 50.8
89,SP-TONSFELDTJ79.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/5fKH4SlVrruY72z_gc0YaQ/HyPOsgJpov9BMTxX-Y4bJ_6Nt514YLPX4Dxe-3VKbtCgMpx90vB1vgB1_-sOkpL6KXK7bPydDHdHQcBUe2aNI4SGi6AUa_w42YtrUeB5duY/15KfLDxXdTHIHpUNu2E2mRz09WCIxi-TolsAmkEfy-U),Untitled,2010,29.75 x 21.5 x 1,spray paint and spider's web on paper,,75.5 x 54.6 x 2.5
88,SP-TONSFELDTJ78.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/JFVCn_Fz8iWui9PumH79oQ/UAyim2BD8EbOmA5uR0rZliosUwHspHUNtcpQL5IxTsMLbxYWbdWDR5yxiB5MMO2rK0JeeKqisRkk1-viicaC9bW2Gca-uZkr46LTP5on3t0/EnR7Va5tOEBtD72WEruGhRO1bGZYYM78fj7r5q7Z6ZU),Crest,2010,11 x 14 x 3.5,"collage, inkjet and photographic prints",,28 x 35.6 x 8.9
169,SP-TONSFELDTJ150.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/zINxWFHXEMsHQI508XOp3A/Jwg8sZalJ3W4G8-VFoS9SgOyPTDClYHeaJ5Rd6RcOaA6aiEBhtxbRcl9qBe9DIYqpMybKA48uDiTYzpDX5G8cFiMW0Vqzyo4ZPTffnq4PBg/6w0NOafkqB6K15PgvyXGMI52CVnQgFhxAX8cf7fxb0M),Untitled,2009 ‚Äì 2011,12 x 18,C-print in unique artist's frame,,30.5  x 45.7
409,SP-TONSFELDTJ390.jpg (https://v5.airtableusercontent.com/v1/17/17/1685988000000/_RjOj-_pJo6b3PRvdkRViw/Fzov-3yogVfRi4jmGbvfrhbufYgaEj6obpbMH4yNhkF8a682_Sw9mZgJ3TPaxunlz9ukI_2X1ZuYYV5UpiOGQVaKrtYNixvhUlOLpDzETEA/2VUuUVamrCOw_2Wpc_mkNJmymOdmmCOb24uORuSPdno),Gallevia,2009,,HD video,,
